disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Coronary Heart Disease,Chronic Kidney Disease,Substance Use Disorder,suppressed,8359,,,,0.73,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Osteoarthritis,suppressed,7475,,,,4.11,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,8348,,,,0.32,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Osteoporosis,suppressed,8354,,,,0.4,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Hypothyroidism,suppressed,8270,,,,0.48,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Sleep Apnea,suppressed,8378,,,,0.85,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Cancer Lung,suppressed,8452,,,,0.62,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Cancer Colorectal,suppressed,8359,,,,0.73,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Cancer Prostate,suppressed,8195,,,,1.73,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Cancer Other,suppressed,7960,,,,2.3,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Anxiety,suppressed,8390,,,,0.82,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Depression,suppressed,8245,,,,0.27,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Substance Use Disorder,suppressed,8645,,,,0.53,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Osteoarthritis,suppressed,7679,,,,1.49,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,8609,,,,0.13,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Osteoporosis,suppressed,8613,,,,0.21,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Hypothyroidism,suppressed,8523,,,,0.2,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Sleep Apnea,suppressed,8651,,,,0.38,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Cancer Lung,suppressed,8724,,,,0.28,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Cancer Colorectal,suppressed,8629,,,,0.27,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Cancer Prostate,suppressed,8450,,,,0.59,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Cancer Other,suppressed,8198,,,,0.98,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Anxiety,suppressed,8659,,,,0.32,,,,,,,,,,,,
Coronary Heart Disease,Depression,Substance Use Disorder,suppressed,8559,,,,0.46,,,,,,,,,,,,
Coronary Heart Disease,Depression,Osteoarthritis,suppressed,7621,,,,2.15,,,,,,,,,,,,
Coronary Heart Disease,Depression,Rheumatoid Arthritis,suppressed,8547,,,,0.18,,,,,,,,,,,,
Coronary Heart Disease,Depression,Osteoporosis,suppressed,8543,,,,0.25,,,,,,,,,,,,
Coronary Heart Disease,Depression,Hypothyroidism,suppressed,8456,,,,0.25,,,,,,,,,,,,
Coronary Heart Disease,Depression,Sleep Apnea,suppressed,8579,,,,0.38,,,,,,,,,,,,
Coronary Heart Disease,Depression,Cancer Lung,suppressed,8650,,,,0.37,,,,,,,,,,,,
Coronary Heart Disease,Depression,Cancer Colorectal,suppressed,8544,,,,0.4,,,,,,,,,,,,
Coronary Heart Disease,Depression,Cancer Prostate,suppressed,8387,,,,0.97,,,,,,,,,,,,
Coronary Heart Disease,Depression,Cancer Other,suppressed,8119,,,,1.24,,,,,,,,,,,,
Coronary Heart Disease,Depression,Anxiety,suppressed,8621,,,,0.46,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Osteoarthritis,suppressed,7960,,,,2.4,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Rheumatoid Arthritis,suppressed,8927,,,,0.21,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Osteoporosis,suppressed,8935,,,,0.4,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Hypothyroidism,suppressed,8835,,,,0.32,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Sleep Apnea,suppressed,8968,,,,0.46,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Cancer Lung,suppressed,9051,,,,0.51,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Cancer Colorectal,suppressed,8944,,,,0.48,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Cancer Prostate,suppressed,8766,,,,1.0,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Cancer Other,suppressed,8499,,,,1.65,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Anxiety,suppressed,8982,,,,0.55,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Rheumatoid Arthritis,suppressed,7956,,,,1.05,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Osteoporosis,suppressed,7955,,,,1.31,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Hypothyroidism,suppressed,7864,,,,1.47,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Sleep Apnea,suppressed,7987,,,,2.52,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Cancer Lung,suppressed,8052,,,,1.95,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Cancer Colorectal,suppressed,7957,,,,2.43,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Cancer Prostate,suppressed,7814,,,,5.99,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Cancer Other,suppressed,7561,,,,7.38,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Anxiety,suppressed,7994,,,,2.69,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Osteoporosis,suppressed,8922,,,,0.12,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Hypothyroidism,suppressed,8829,,,,0.12,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Sleep Apnea,suppressed,8952,,,,0.19,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Cancer Lung,suppressed,9031,,,,0.18,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Cancer Colorectal,suppressed,8925,,,,0.19,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Cancer Prostate,suppressed,8752,,,,0.46,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Cancer Other,suppressed,8478,,,,0.6,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Anxiety,suppressed,8963,,,,0.22,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Hypothyroidism,suppressed,8830,,,,0.17,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Sleep Apnea,suppressed,8961,,,,0.23,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Cancer Lung,suppressed,9038,,,,0.29,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Cancer Colorectal,suppressed,8932,,,,0.25,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Cancer Prostate,suppressed,8768,,,,0.56,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Cancer Other,suppressed,8490,,,,0.79,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Anxiety,suppressed,8971,,,,0.3,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Sleep Apnea,suppressed,8866,,,,0.29,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Cancer Lung,suppressed,8942,,,,0.24,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Cancer Colorectal,suppressed,8834,,,,0.27,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Cancer Prostate,suppressed,8666,,,,0.64,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Cancer Other,suppressed,8393,,,,0.86,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Anxiety,suppressed,8873,,,,0.31,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Cancer Lung,suppressed,9075,,,,0.35,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Cancer Colorectal,suppressed,8967,,,,0.43,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Cancer Prostate,suppressed,8793,,,,0.93,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Cancer Other,suppressed,8521,,,,1.4,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Anxiety,suppressed,9010,,,,0.47,,,,,,,,,,,,
Coronary Heart Disease,Cancer Lung,Cancer Colorectal,suppressed,9050,,,,0.38,,,,,,,,,,,,
Coronary Heart Disease,Cancer Lung,Cancer Prostate,suppressed,8874,,,,0.85,,,,,,,,,,,,
Coronary Heart Disease,Cancer Lung,Cancer Other,suppressed,8596,,,,1.2,,,,,,,,,,,,
Coronary Heart Disease,Cancer Lung,Anxiety,suppressed,9088,,,,0.45,,,,,,,,,,,,
Coronary Heart Disease,Cancer Colorectal,Cancer Prostate,suppressed,8768,,,,1.09,,,,,,,,,,,,
Coronary Heart Disease,Cancer Colorectal,Cancer Other,suppressed,8516,,,,1.35,,,,,,,,,,,,
Coronary Heart Disease,Cancer Colorectal,Anxiety,suppressed,8980,,,,0.5,,,,,,,,,,,,
Coronary Heart Disease,Cancer Prostate,Cancer Other,suppressed,8331,,,,3.26,,,,,,,,,,,,
Coronary Heart Disease,Cancer Prostate,Anxiety,suppressed,8808,,,,1.23,,,,,,,,,,,,
Coronary Heart Disease,Cancer Other,Anxiety,suppressed,8529,,,,1.52,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Peripheral Vascular Disease,suppressed,9896,,,,1.97,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,COPD,suppressed,7745,,,,2.04,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Chronic Kidney Disease,suppressed,9193,,,,1.48,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Chronic Liver Disease,suppressed,9544,,,,0.76,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Depression,suppressed,9458,,,,0.73,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Substance Use Disorder,suppressed,9900,,,,1.2,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Osteoarthritis,suppressed,8770,,,,3.77,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Rheumatoid Arthritis,suppressed,9868,,,,0.37,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Osteoporosis,suppressed,9879,,,,0.66,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Hypothyroidism,suppressed,9763,,,,0.55,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Sleep Apnea,suppressed,9918,,,,1.04,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Cancer Lung,suppressed,10012,,,,0.89,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Cancer Colorectal,suppressed,9889,,,,0.69,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Cancer Prostate,suppressed,9704,,,,1.47,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Cancer Other,suppressed,9408,,,,2.61,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Anxiety,suppressed,9933,,,,0.84,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,COPD,suppressed,7599,,,,2.69,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Chronic Kidney Disease,suppressed,9022,,,,2.3,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Chronic Liver Disease,suppressed,9376,,,,0.92,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Osteoarthritis,suppressed,8600,,,,6.4,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Rheumatoid Arthritis,suppressed,9674,,,,0.54,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Osteoporosis,suppressed,9689,,,,0.83,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Hypothyroidism,suppressed,9580,,,,0.8,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Sleep Apnea,suppressed,9722,,,,1.36,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Cancer Lung,suppressed,9816,,,,1.21,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Cancer Colorectal,suppressed,9698,,,,1.14,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Cancer Prostate,suppressed,9517,,,,2.66,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Anxiety,suppressed,9735,,,,1.32,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,COPD,suppressed,7751,,,,1.09,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,9179,,,,0.74,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,9547,,,,0.38,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Depression,suppressed,9463,,,,0.39,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Substance Use Disorder,suppressed,9899,,,,0.66,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Osteoarthritis,suppressed,8768,,,,1.97,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Rheumatoid Arthritis,suppressed,9872,,,,0.2,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Osteoporosis,suppressed,9884,,,,0.36,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Hypothyroidism,suppressed,9768,,,,0.29,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Sleep Apnea,suppressed,9916,,,,0.46,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Cancer Lung,suppressed,10015,,,,0.5,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Cancer Colorectal,suppressed,9892,,,,0.37,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Cancer Prostate,suppressed,9707,,,,0.78,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Cancer Other,suppressed,9416,,,,1.34,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Anxiety,suppressed,9937,,,,0.45,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Chronic Kidney Disease,suppressed,7252,,,,0.95,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Chronic Liver Disease,suppressed,7475,,,,0.44,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Depression,suppressed,7426,,,,0.46,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Substance Use Disorder,suppressed,7773,,,,0.74,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Osteoarthritis,suppressed,6856,,,,2.41,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Rheumatoid Arthritis,suppressed,7731,,,,0.23,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Osteoporosis,suppressed,7746,,,,0.37,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Hypothyroidism,suppressed,7634,,,,0.33,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Sleep Apnea,suppressed,7755,,,,0.56,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Cancer Lung,suppressed,7839,,,,0.52,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Cancer Colorectal,suppressed,7745,,,,0.45,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Cancer Prostate,suppressed,7599,,,,0.99,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Cancer Other,suppressed,7383,,,,1.65,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Anxiety,suppressed,7777,,,,0.53,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Chronic Liver Disease,suppressed,8872,,,,0.32,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Depression,suppressed,8782,,,,0.39,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Substance Use Disorder,suppressed,9175,,,,0.5,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Osteoarthritis,suppressed,8176,,,,2.32,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,9158,,,,0.18,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Osteoporosis,suppressed,9170,,,,0.25,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Hypothyroidism,suppressed,9064,,,,0.28,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Sleep Apnea,suppressed,9192,,,,0.49,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Cancer Lung,suppressed,9278,,,,0.39,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Cancer Colorectal,suppressed,9170,,,,0.41,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Cancer Prostate,suppressed,9002,,,,0.94,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Cancer Other,suppressed,8755,,,,1.37,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Anxiety,suppressed,9206,,,,0.47,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Depression,suppressed,9131,,,,0.16,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Substance Use Disorder,suppressed,9574,,,,0.39,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Osteoarthritis,suppressed,8463,,,,0.82,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,9528,,,,0.08,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Osteoporosis,suppressed,9538,,,,0.15,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Hypothyroidism,suppressed,9431,,,,0.12,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Sleep Apnea,suppressed,9572,,,,0.24,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Cancer Lung,suppressed,9666,,,,0.18,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Cancer Colorectal,suppressed,9553,,,,0.15,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Cancer Prostate,suppressed,9367,,,,0.32,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Cancer Other,suppressed,9095,,,,0.61,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Anxiety,suppressed,9590,,,,0.19,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Substance Use Disorder,suppressed,9476,,,,0.29,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Osteoarthritis,suppressed,8403,,,,1.1,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Rheumatoid Arthritis,suppressed,9450,,,,0.1,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Osteoporosis,suppressed,9453,,,,0.15,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Hypothyroidism,suppressed,9345,,,,0.14,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Sleep Apnea,suppressed,9494,,,,0.2,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Cancer Lung,suppressed,9576,,,,0.22,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Cancer Colorectal,suppressed,9455,,,,0.2,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Cancer Prostate,suppressed,9288,,,,0.48,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Cancer Other,suppressed,9001,,,,0.67,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Anxiety,suppressed,9547,,,,0.24,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Osteoarthritis,suppressed,8769,,,,1.4,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Rheumatoid Arthritis,suppressed,9876,,,,0.13,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Osteoporosis,suppressed,9890,,,,0.29,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Hypothyroidism,suppressed,9771,,,,0.21,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Sleep Apnea,suppressed,9922,,,,0.27,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Cancer Lung,suppressed,10024,,,,0.36,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Cancer Colorectal,suppressed,9899,,,,0.29,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Cancer Prostate,suppressed,9712,,,,0.57,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Anxiety,suppressed,9944,,,,0.35,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Rheumatoid Arthritis,suppressed,8762,,,,0.54,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Osteoporosis,suppressed,8767,,,,0.75,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Hypothyroidism,suppressed,8652,,,,0.77,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Sleep Apnea,suppressed,8798,,,,1.25,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Cancer Lung,suppressed,8874,,,,1.09,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Cancer Colorectal,suppressed,8763,,,,1.18,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Cancer Prostate,suppressed,8611,,,,2.87,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Cancer Other,suppressed,8343,,,,3.79,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Anxiety,suppressed,8805,,,,1.34,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Osteoporosis,suppressed,9869,,,,0.08,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Hypothyroidism,suppressed,9754,,,,0.07,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Sleep Apnea,suppressed,9894,,,,0.1,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Cancer Lung,suppressed,9993,,,,0.11,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Cancer Colorectal,suppressed,9872,,,,0.1,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Cancer Prostate,suppressed,9688,,,,0.23,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Cancer Other,suppressed,9394,,,,0.33,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Anxiety,suppressed,9914,,,,0.12,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoporosis,Hypothyroidism,suppressed,9760,,,,0.11,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoporosis,Sleep Apnea,suppressed,9910,,,,0.14,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoporosis,Cancer Lung,suppressed,10006,,,,0.2,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoporosis,Cancer Colorectal,suppressed,9884,,,,0.14,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoporosis,Cancer Prostate,suppressed,9712,,,,0.31,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoporosis,Cancer Other,suppressed,9411,,,,0.49,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoporosis,Anxiety,suppressed,9927,,,,0.18,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Sleep Apnea,suppressed,9792,,,,0.16,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Cancer Lung,suppressed,9889,,,,0.15,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Cancer Colorectal,suppressed,9764,,,,0.14,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Cancer Prostate,suppressed,9589,,,,0.32,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Cancer Other,suppressed,9295,,,,0.48,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Anxiety,suppressed,9811,,,,0.16,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Cancer Lung,suppressed,10041,,,,0.2,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Cancer Colorectal,suppressed,9915,,,,0.22,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Cancer Prostate,suppressed,9733,,,,0.45,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Cancer Other,suppressed,9439,,,,0.74,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Anxiety,suppressed,9966,,,,0.24,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Lung,Cancer Colorectal,suppressed,10018,,,,0.21,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Lung,Cancer Prostate,suppressed,9832,,,,0.47,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Lung,Cancer Other,suppressed,9535,,,,0.73,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Lung,Anxiety,suppressed,10062,,,,0.26,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Colorectal,Cancer Prostate,suppressed,9710,,,,0.52,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Colorectal,Cancer Other,suppressed,9442,,,,0.7,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Colorectal,Anxiety,suppressed,9937,,,,0.25,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Prostate,Cancer Other,suppressed,9244,,,,1.63,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Prostate,Anxiety,suppressed,9756,,,,0.6,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Other,Anxiety,suppressed,9459,,,,0.81,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Chronic Liver Disease,suppressed,9713,,,,1.46,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Depression,suppressed,9587,,,,1.54,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Rheumatoid Arthritis,suppressed,10023,,,,0.8,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Osteoporosis,suppressed,10041,,,,1.21,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Hypothyroidism,suppressed,9930,,,,1.21,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Sleep Apnea,suppressed,10077,,,,2.66,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Cancer Lung,suppressed,10174,,,,1.78,,,,,,,,,,,,
