disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Peripheral Vascular Disease,Chronic Kidney Disease,Anxiety,suppressed,10900,,,,0.47,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Depression,suppressed,10907,,,,0.13,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Substance Use Disorder,suppressed,11935,,,,0.03,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Osteoarthritis,suppressed,9812,,,,0.42,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,11623,,,,0.08,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Osteoporosis,suppressed,11127,,,,0.16,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Hypothyroidism,suppressed,10622,,,,0.08,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Sleep Apnea,suppressed,11932,,,,0.07,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Cancer Breast,suppressed,11206,,,,0.09,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Cancer Lung,suppressed,11943,,,,0.05,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Cancer Colorectal,suppressed,11873,,,,0.03,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Cancer Other,suppressed,11109,,,,0.13,,,,,,,,,,,,
Peripheral Vascular Disease,Chronic Liver Disease,Anxiety,suppressed,11762,,,,0.2,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Substance Use Disorder,suppressed,11135,,,,0.08,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Osteoarthritis,suppressed,9207,,,,1.12,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Rheumatoid Arthritis,suppressed,10848,,,,0.19,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Osteoporosis,suppressed,10381,,,,0.47,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Hypothyroidism,suppressed,9969,,,,0.2,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Sleep Apnea,suppressed,11133,,,,0.13,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Cancer Breast,suppressed,10458,,,,0.23,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Cancer Lung,suppressed,11138,,,,0.15,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Cancer Colorectal,suppressed,11075,,,,0.09,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Cancer Other,suppressed,10365,,,,0.32,,,,,,,,,,,,
Peripheral Vascular Disease,Depression,Anxiety,suppressed,11050,,,,0.54,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Osteoarthritis,suppressed,10008,,,,0.24,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Rheumatoid Arthritis,suppressed,11863,,,,0.04,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Osteoporosis,suppressed,11355,,,,0.1,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Hypothyroidism,suppressed,10847,,,,0.04,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Sleep Apnea,suppressed,12182,,,,0.02,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Cancer Breast,suppressed,11445,,,,0.05,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Cancer Lung,suppressed,12194,,,,0.04,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Cancer Colorectal,suppressed,12122,,,,0.02,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Cancer Other,suppressed,11336,,,,0.07,,,,,,,,,,,,
Peripheral Vascular Disease,Substance Use Disorder,Anxiety,suppressed,12005,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Rheumatoid Arthritis,suppressed,9789,,,,0.62,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Osteoporosis,suppressed,9366,,,,1.59,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Hypothyroidism,suppressed,8932,,,,0.73,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Sleep Apnea,suppressed,10008,,,,0.37,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Cancer Breast,suppressed,9408,,,,0.94,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Cancer Lung,suppressed,10013,,,,0.49,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Cancer Colorectal,suppressed,9953,,,,0.37,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Cancer Other,suppressed,9320,,,,1.28,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoarthritis,Anxiety,suppressed,9865,,,,1.7,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Osteoporosis,suppressed,11093,,,,0.25,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Hypothyroidism,suppressed,10569,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Sleep Apnea,suppressed,11861,,,,0.08,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Cancer Breast,suppressed,11144,,,,0.13,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Cancer Lung,suppressed,11871,,,,0.08,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Cancer Colorectal,suppressed,11804,,,,0.05,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Cancer Other,suppressed,11030,,,,0.18,,,,,,,,,,,,
Peripheral Vascular Disease,Rheumatoid Arthritis,Anxiety,suppressed,11686,,,,0.29,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Hypothyroidism,suppressed,10122,,,,0.29,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Sleep Apnea,suppressed,11352,,,,0.14,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Cancer Breast,suppressed,10679,,,,0.35,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Cancer Lung,suppressed,11363,,,,0.22,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Cancer Colorectal,suppressed,11296,,,,0.14,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Cancer Other,suppressed,10572,,,,0.48,,,,,,,,,,,,
Peripheral Vascular Disease,Osteoporosis,Anxiety,suppressed,11191,,,,0.72,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Sleep Apnea,suppressed,10844,,,,0.07,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Cancer Breast,suppressed,10187,,,,0.17,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Cancer Lung,suppressed,10853,,,,0.09,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Cancer Colorectal,suppressed,10795,,,,0.07,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Cancer Other,suppressed,10110,,,,0.23,,,,,,,,,,,,
Peripheral Vascular Disease,Hypothyroidism,Anxiety,suppressed,10691,,,,0.32,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Cancer Breast,suppressed,11443,,,,0.08,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Cancer Lung,suppressed,12190,,,,0.04,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Cancer Colorectal,suppressed,12119,,,,0.03,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Cancer Other,suppressed,11332,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Sleep Apnea,Anxiety,suppressed,12003,,,,0.19,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Breast,Cancer Lung,suppressed,11456,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Breast,Cancer Colorectal,suppressed,11389,,,,0.08,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Breast,Cancer Other,suppressed,10675,,,,0.29,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Breast,Anxiety,suppressed,11276,,,,0.37,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Lung,Cancer Colorectal,suppressed,12131,,,,0.04,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Lung,Cancer Other,suppressed,11348,,,,0.15,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Lung,Anxiety,suppressed,12012,,,,0.23,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Colorectal,Cancer Other,suppressed,11295,,,,0.11,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Colorectal,Anxiety,suppressed,11942,,,,0.15,,,,,,,,,,,,
Peripheral Vascular Disease,Cancer Other,Anxiety,suppressed,11176,,,,0.5,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Chronic Liver Disease,suppressed,9024,,,,0.23,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Depression,suppressed,8446,,,,0.52,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Substance Use Disorder,suppressed,9191,,,,0.1,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Osteoarthritis,suppressed,7654,,,,1.96,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,8985,,,,0.3,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Osteoporosis,suppressed,8626,,,,0.7,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Hypothyroidism,suppressed,8226,,,,0.34,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Sleep Apnea,suppressed,9194,,,,0.24,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Cancer Breast,suppressed,8640,,,,0.4,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Cancer Lung,suppressed,9197,,,,0.23,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Cancer Colorectal,suppressed,9146,,,,0.16,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Cancer Other,suppressed,8610,,,,0.56,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Anxiety,suppressed,9056,,,,0.81,,,,,,,,,,,,
COPD,Chronic Liver Disease,Depression,suppressed,9055,,,,0.24,,,,,,,,,,,,
COPD,Chronic Liver Disease,Substance Use Disorder,suppressed,9878,,,,0.06,,,,,,,,,,,,
COPD,Chronic Liver Disease,Osteoarthritis,suppressed,8132,,,,0.82,,,,,,,,,,,,
COPD,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,9635,,,,0.14,,,,,,,,,,,,
COPD,Chronic Liver Disease,Osteoporosis,suppressed,9260,,,,0.29,,,,,,,,,,,,
COPD,Chronic Liver Disease,Hypothyroidism,suppressed,8788,,,,0.15,,,,,,,,,,,,
COPD,Chronic Liver Disease,Sleep Apnea,suppressed,9876,,,,0.13,,,,,,,,,,,,
COPD,Chronic Liver Disease,Cancer Breast,suppressed,9277,,,,0.17,,,,,,,,,,,,
COPD,Chronic Liver Disease,Cancer Lung,suppressed,9886,,,,0.1,,,,,,,,,,,,
COPD,Chronic Liver Disease,Cancer Colorectal,suppressed,9827,,,,0.07,,,,,,,,,,,,
COPD,Chronic Liver Disease,Cancer Other,suppressed,9219,,,,0.24,,,,,,,,,,,,
COPD,Chronic Liver Disease,Anxiety,suppressed,9739,,,,0.37,,,,,,,,,,,,
COPD,Depression,Substance Use Disorder,suppressed,9237,,,,0.13,,,,,,,,,,,,
COPD,Depression,Osteoarthritis,suppressed,7637,,,,1.96,,,,,,,,,,,,
COPD,Depression,Rheumatoid Arthritis,suppressed,9012,,,,0.32,,,,,,,,,,,,
COPD,Depression,Osteoporosis,suppressed,8657,,,,0.74,,,,,,,,,,,,
COPD,Depression,Hypothyroidism,suppressed,8264,,,,0.35,,,,,,,,,,,,
COPD,Depression,Sleep Apnea,suppressed,9233,,,,0.22,,,,,,,,,,,,
COPD,Depression,Cancer Breast,suppressed,8679,,,,0.41,,,,,,,,,,,,
COPD,Depression,Cancer Lung,suppressed,9239,,,,0.26,,,,,,,,,,,,
COPD,Depression,Cancer Colorectal,suppressed,9187,,,,0.16,,,,,,,,,,,,
COPD,Depression,Cancer Other,suppressed,8621,,,,0.55,,,,,,,,,,,,
COPD,Depression,Anxiety,suppressed,9166,,,,0.92,,,,,,,,,,,,
COPD,Substance Use Disorder,Osteoarthritis,suppressed,8289,,,,0.44,,,,,,,,,,,,
COPD,Substance Use Disorder,Rheumatoid Arthritis,suppressed,9824,,,,0.07,,,,,,,,,,,,
COPD,Substance Use Disorder,Osteoporosis,suppressed,9443,,,,0.17,,,,,,,,,,,,
COPD,Substance Use Disorder,Hypothyroidism,suppressed,8962,,,,0.08,,,,,,,,,,,,
COPD,Substance Use Disorder,Sleep Apnea,suppressed,10075,,,,0.04,,,,,,,,,,,,
COPD,Substance Use Disorder,Cancer Breast,suppressed,9464,,,,0.1,,,,,,,,,,,,
COPD,Substance Use Disorder,Cancer Lung,suppressed,10083,,,,0.07,,,,,,,,,,,,
COPD,Substance Use Disorder,Cancer Colorectal,suppressed,10024,,,,0.04,,,,,,,,,,,,
COPD,Substance Use Disorder,Cancer Other,suppressed,9399,,,,0.13,,,,,,,,,,,,
COPD,Substance Use Disorder,Anxiety,suppressed,9932,,,,0.19,,,,,,,,,,,,
COPD,Osteoarthritis,Rheumatoid Arthritis,suppressed,8118,,,,1.1,,,,,,,,,,,,
COPD,Osteoarthritis,Osteoporosis,suppressed,7784,,,,2.65,,,,,,,,,,,,
COPD,Osteoarthritis,Hypothyroidism,suppressed,7391,,,,1.32,,,,,,,,,,,,
COPD,Osteoarthritis,Sleep Apnea,suppressed,8291,,,,0.67,,,,,,,,,,,,
COPD,Osteoarthritis,Cancer Breast,suppressed,7786,,,,1.7,,,,,,,,,,,,
COPD,Osteoarthritis,Cancer Lung,suppressed,8293,,,,0.88,,,,,,,,,,,,
COPD,Osteoarthritis,Cancer Colorectal,suppressed,8241,,,,0.66,,,,,,,,,,,,
COPD,Osteoarthritis,Cancer Other,suppressed,7736,,,,2.3,,,,,,,,,,,,
COPD,Osteoarthritis,Anxiety,suppressed,8172,,,,3.06,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Osteoporosis,suppressed,9230,,,,0.41,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Hypothyroidism,suppressed,8736,,,,0.19,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Sleep Apnea,suppressed,9824,,,,0.14,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Cancer Breast,suppressed,9230,,,,0.23,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Cancer Lung,suppressed,9831,,,,0.13,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Cancer Colorectal,suppressed,9774,,,,0.09,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Cancer Other,suppressed,9158,,,,0.31,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Anxiety,suppressed,9682,,,,0.49,,,,,,,,,,,,
COPD,Osteoporosis,Hypothyroidism,suppressed,8406,,,,0.48,,,,,,,,,,,,
COPD,Osteoporosis,Sleep Apnea,suppressed,9441,,,,0.24,,,,,,,,,,,,
COPD,Osteoporosis,Cancer Breast,suppressed,8875,,,,0.58,,,,,,,,,,,,
COPD,Osteoporosis,Cancer Lung,suppressed,9449,,,,0.36,,,,,,,,,,,,
COPD,Osteoporosis,Cancer Colorectal,suppressed,9391,,,,0.23,,,,,,,,,,,,
COPD,Osteoporosis,Cancer Other,suppressed,8812,,,,0.79,,,,,,,,,,,,
COPD,Osteoporosis,Anxiety,suppressed,9310,,,,1.17,,,,,,,,,,,,
COPD,Hypothyroidism,Sleep Apnea,suppressed,8960,,,,0.13,,,,,,,,,,,,
COPD,Hypothyroidism,Cancer Breast,suppressed,8416,,,,0.3,,,,,,,,,,,,
COPD,Hypothyroidism,Cancer Lung,suppressed,8966,,,,0.16,,,,,,,,,,,,
COPD,Hypothyroidism,Cancer Colorectal,suppressed,8917,,,,0.12,,,,,,,,,,,,
COPD,Hypothyroidism,Cancer Other,suppressed,8375,,,,0.41,,,,,,,,,,,,
COPD,Hypothyroidism,Anxiety,suppressed,8836,,,,0.55,,,,,,,,,,,,
COPD,Sleep Apnea,Cancer Breast,suppressed,9464,,,,0.14,,,,,,,,,,,,
COPD,Sleep Apnea,Cancer Lung,suppressed,10082,,,,0.07,,,,,,,,,,,,
COPD,Sleep Apnea,Cancer Colorectal,suppressed,10023,,,,0.05,,,,,,,,,,,,
COPD,Sleep Apnea,Cancer Other,suppressed,9397,,,,0.21,,,,,,,,,,,,
COPD,Sleep Apnea,Anxiety,suppressed,9930,,,,0.34,,,,,,,,,,,,
COPD,Cancer Breast,Cancer Lung,suppressed,9473,,,,0.19,,,,,,,,,,,,
COPD,Cancer Breast,Cancer Colorectal,suppressed,9419,,,,0.15,,,,,,,,,,,,
COPD,Cancer Breast,Cancer Other,suppressed,8848,,,,0.51,,,,,,,,,,,,
COPD,Cancer Breast,Anxiety,suppressed,9329,,,,0.65,,,,,,,,,,,,
COPD,Cancer Lung,Cancer Colorectal,suppressed,10031,,,,0.08,,,,,,,,,,,,
COPD,Cancer Lung,Cancer Other,suppressed,9410,,,,0.26,,,,,,,,,,,,
COPD,Cancer Lung,Anxiety,suppressed,9938,,,,0.4,,,,,,,,,,,,
COPD,Cancer Colorectal,Cancer Other,suppressed,9363,,,,0.2,,,,,,,,,,,,
COPD,Cancer Colorectal,Anxiety,suppressed,9880,,,,0.25,,,,,,,,,,,,
COPD,Cancer Other,Anxiety,suppressed,9271,,,,0.88,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Depression,suppressed,10005,,,,0.18,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Substance Use Disorder,suppressed,10915,,,,0.04,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Osteoarthritis,suppressed,9080,,,,0.69,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,10660,,,,0.11,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Osteoporosis,suppressed,10193,,,,0.22,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Hypothyroidism,suppressed,9769,,,,0.12,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Sleep Apnea,suppressed,10916,,,,0.1,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Cancer Breast,suppressed,10260,,,,0.14,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Cancer Lung,suppressed,10922,,,,0.07,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Cancer Colorectal,suppressed,10860,,,,0.05,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Cancer Other,suppressed,10198,,,,0.2,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Anxiety,suppressed,10754,,,,0.29,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Substance Use Disorder,suppressed,10194,,,,0.09,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Osteoarthritis,suppressed,8525,,,,1.65,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Rheumatoid Arthritis,suppressed,9958,,,,0.25,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Osteoporosis,suppressed,9512,,,,0.57,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Hypothyroidism,suppressed,9176,,,,0.29,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Sleep Apnea,suppressed,10196,,,,0.19,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Cancer Breast,suppressed,9586,,,,0.34,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Cancer Lung,suppressed,10199,,,,0.18,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Cancer Colorectal,suppressed,10144,,,,0.13,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Cancer Other,suppressed,9533,,,,0.46,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Anxiety,suppressed,10115,,,,0.71,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Osteoarthritis,suppressed,9244,,,,0.32,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Rheumatoid Arthritis,suppressed,10860,,,,0.05,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Osteoporosis,suppressed,10381,,,,0.11,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Hypothyroidism,suppressed,9960,,,,0.06,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Sleep Apnea,suppressed,11124,,,,0.03,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Cancer Breast,suppressed,10459,,,,0.07,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Cancer Lung,suppressed,11131,,,,0.04,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Cancer Colorectal,suppressed,11067,,,,0.03,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Cancer Other,suppressed,10392,,,,0.09,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Anxiety,suppressed,10955,,,,0.13,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Rheumatoid Arthritis,suppressed,9062,,,,0.95,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Osteoporosis,suppressed,8661,,,,2.31,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Hypothyroidism,suppressed,8292,,,,1.23,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Sleep Apnea,suppressed,9246,,,,0.58,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Cancer Breast,suppressed,8699,,,,1.6,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Cancer Lung,suppressed,9250,,,,0.7,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Cancer Colorectal,suppressed,9195,,,,0.62,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Cancer Other,suppressed,8647,,,,2.19,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Anxiety,suppressed,9111,,,,2.61,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Osteoporosis,suppressed,10164,,,,0.33,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Hypothyroidism,suppressed,9730,,,,0.17,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Sleep Apnea,suppressed,10861,,,,0.12,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Cancer Breast,suppressed,10213,,,,0.2,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Cancer Lung,suppressed,10867,,,,0.1,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Cancer Colorectal,suppressed,10807,,,,0.08,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Cancer Other,suppressed,10141,,,,0.27,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Anxiety,suppressed,10694,,,,0.39,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Hypothyroidism,suppressed,9306,,,,0.41,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Sleep Apnea,suppressed,10381,,,,0.2,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Cancer Breast,suppressed,9771,,,,0.5,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Cancer Lung,suppressed,10388,,,,0.26,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Cancer Colorectal,suppressed,10327,,,,0.2,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Cancer Other,suppressed,9702,,,,0.69,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Anxiety,suppressed,10231,,,,0.92,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Sleep Apnea,suppressed,9961,,,,0.11,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Cancer Breast,suppressed,9357,,,,0.28,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Cancer Lung,suppressed,9966,,,,0.12,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Cancer Colorectal,suppressed,9915,,,,0.11,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Cancer Other,suppressed,9322,,,,0.38,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Anxiety,suppressed,9815,,,,0.47,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Cancer Breast,suppressed,10460,,,,0.12,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Cancer Lung,suppressed,11131,,,,0.06,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Cancer Colorectal,suppressed,11068,,,,0.05,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Cancer Other,suppressed,10393,,,,0.19,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Anxiety,suppressed,10956,,,,0.28,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Breast,Cancer Lung,suppressed,10469,,,,0.15,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Breast,Cancer Colorectal,suppressed,10410,,,,0.14,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Breast,Cancer Other,suppressed,9794,,,,0.49,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Breast,Anxiety,suppressed,10301,,,,0.55,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Lung,Cancer Colorectal,suppressed,11075,,,,0.06,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Lung,Cancer Other,suppressed,10403,,,,0.21,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Lung,Anxiety,suppressed,10961,,,,0.29,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Colorectal,Cancer Other,suppressed,10352,,,,0.19,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Colorectal,Anxiety,suppressed,10898,,,,0.22,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Other,Anxiety,suppressed,10239,,,,0.76,,,,,,,,,,,,
Chronic Liver Disease,Depression,Substance Use Disorder,suppressed,10968,,,,0.05,,,,,,,,,,,,
Chronic Liver Disease,Depression,Osteoarthritis,suppressed,9064,,,,0.68,,,,,,,,,,,,
Chronic Liver Disease,Depression,Rheumatoid Arthritis,suppressed,10684,,,,0.12,,,,,,,,,,,,
Chronic Liver Disease,Depression,Osteoporosis,suppressed,10225,,,,0.22,,,,,,,,,,,,
Chronic Liver Disease,Depression,Hypothyroidism,suppressed,9812,,,,0.12,,,,,,,,,,,,
Chronic Liver Disease,Depression,Sleep Apnea,suppressed,10964,,,,0.1,,,,,,,,,,,,
Chronic Liver Disease,Depression,Cancer Breast,suppressed,10298,,,,0.14,,,,,,,,,,,,
Chronic Liver Disease,Depression,Cancer Lung,suppressed,10970,,,,0.08,,,,,,,,,,,,
Chronic Liver Disease,Depression,Cancer Colorectal,suppressed,10909,,,,0.05,,,,,,,,,,,,
Chronic Liver Disease,Depression,Cancer Other,suppressed,10208,,,,0.19,,,,,,,,,,,,
